Fecha,Productos,Ingreso,Tienda,año,dia,mes
2021-04-17,16,6104,2,2021,Saturday,April
2021-04-18,23,5263,2,2021,Sunday,April
2021-04-19,27,9518,2,2021,Monday,April
2021-04-20,34,9579,2,2021,Tuesday,April
2021-04-21,40,9416,2,2021,Wednesday,April
2021-04-22,15,5270,2,2021,Thursday,April
2021-04-23,23,8978,2,2021,Friday,April
2021-04-24,32,9971,2,2021,Saturday,April
2021-04-25,35,7277,2,2021,Sunday,April
2021-04-26,22,5952,2,2021,Monday,April
2021-04-27,35,8285,2,2021,Tuesday,April
2021-04-28,39,8906,2,2021,Wednesday,April
2021-04-29,50,6611,2,2021,Thursday,April
2021-04-30,20,8615,2,2021,Friday,April
2021-05-01,21,8421,2,2021,Saturday,May
2021-05-02,16,8515,2,2021,Sunday,May
2021-05-03,29,6294,2,2021,Monday,May
2021-05-04,26,9127,2,2021,Tuesday,May
2021-05-05,27,5370,2,2021,Wednesday,May
2021-05-06,30,9933,2,2021,Thursday,May
2021-05-07,27,8180,2,2021,Friday,May
2021-05-08,21,9717,2,2021,Saturday,May
2021-05-09,43,9439,2,2021,Sunday,May
2021-05-10,16,6205,2,2021,Monday,May
2021-05-11,28,5211,2,2021,Tuesday,May
2021-05-12,29,8875,2,2021,Wednesday,May
2021-05-13,43,7153,2,2021,Thursday,May
2021-05-14,31,5211,2,2021,Friday,May
2021-05-15,33,8669,2,2021,Saturday,May
2021-05-16,24,9637,2,2021,Sunday,May
2021-05-17,22,6740,2,2021,Monday,May
2021-05-18,39,5866,2,2021,Tuesday,May
2021-05-19,25,5797,2,2021,Wednesday,May
2021-05-20,19,7091,2,2021,Thursday,May
2021-05-21,25,5960,2,2021,Friday,May
2021-05-22,22,5607,2,2021,Saturday,May
2021-05-23,18,6528,2,2021,Sunday,May
2021-05-24,16,7680,2,2021,Monday,May
2021-05-25,21,5372,2,2021,Tuesday,May
2021-05-26,37,5096,2,2021,Wednesday,May
2021-05-27,17,9553,2,2021,Thursday,May
2021-05-28,39,5211,2,2021,Friday,May
2021-05-29,38,7738,2,2021,Saturday,May
2021-05-30,43,8730,2,2021,Sunday,May
2021-05-31,18,9986,2,2021,Monday,May
2021-06-01,22,7821,2,2021,Tuesday,June
2021-06-02,31,5150,2,2021,Wednesday,June
2021-06-03,42,5853,2,2021,Thursday,June
2021-06-04,34,6448,2,2021,Friday,June
2021-06-05,32,8496,2,2021,Saturday,June
2021-06-06,48,6726,2,2021,Sunday,June
2021-06-07,47,9635,2,2021,Monday,June
2021-06-08,43,8316,2,2021,Tuesday,June
2021-06-09,32,7476,2,2021,Wednesday,June
2021-06-10,43,7242,2,2021,Thursday,June
2021-06-11,19,8922,2,2021,Friday,June
2021-06-12,17,9752,2,2021,Saturday,June
2021-06-13,32,9087,2,2021,Sunday,June
2021-06-14,38,9197,2,2021,Monday,June
2021-06-15,41,5594,2,2021,Tuesday,June
2021-06-16,33,8439,2,2021,Wednesday,June
2021-06-17,29,6459,2,2021,Thursday,June
2021-06-18,43,8478,2,2021,Friday,June
2021-06-19,37,9384,2,2021,Saturday,June
2021-06-20,47,5880,2,2021,Sunday,June
2021-06-21,45,6887,2,2021,Monday,June
2021-06-22,34,8515,2,2021,Tuesday,June
2021-06-23,50,7253,2,2021,Wednesday,June
2021-06-24,38,8592,2,2021,Thursday,June
2021-06-25,33,6137,2,2021,Friday,June
2021-06-26,47,8883,2,2021,Saturday,June
2021-06-27,41,6242,2,2021,Sunday,June
2021-06-28,41,8511,2,2021,Monday,June
2021-06-29,47,6956,2,2021,Tuesday,June
2021-06-30,17,5456,2,2021,Wednesday,June
2021-07-01,39,8478,2,2021,Thursday,July
2021-07-02,39,7675,2,2021,Friday,July
2021-07-03,49,5967,2,2021,Saturday,July
2021-07-04,47,8096,2,2021,Sunday,July
2021-07-05,33,7888,2,2021,Monday,July
2021-07-06,39,7978,2,2021,Tuesday,July
2021-07-07,49,6056,2,2021,Wednesday,July
2021-07-08,16,8716,2,2021,Thursday,July
2021-07-09,37,7950,2,2021,Friday,July
2021-07-10,50,9108,2,2021,Saturday,July
2021-07-11,41,6685,2,2021,Sunday,July
2021-07-12,47,6740,2,2021,Monday,July
2021-07-13,29,9327,2,2021,Tuesday,July
2021-07-14,47,6005,2,2021,Wednesday,July
2021-07-15,47,7833,2,2021,Thursday,July
2021-07-16,29,9753,2,2021,Friday,July
2021-07-17,29,5765,2,2021,Saturday,July
2021-07-18,39,6870,2,2021,Sunday,July
2021-07-19,50,5488,2,2021,Monday,July
2021-07-20,30,9435,2,2021,Tuesday,July
2021-07-21,23,8515,2,2021,Wednesday,July
2021-07-22,15,9254,2,2021,Thursday,July
2021-07-23,25,8195,2,2021,Friday,July
2021-07-24,31,8084,2,2021,Saturday,July
2021-07-25,33,5610,2,2021,Sunday,July
2021-07-26,24,8563,2,2021,Monday,July
2021-07-27,36,7325,2,2021,Tuesday,July
2021-07-28,24,7960,2,2021,Wednesday,July
2021-07-29,36,5287,2,2021,Thursday,July
2021-07-30,29,6680,2,2021,Friday,July
2021-07-31,24,5442,2,2021,Saturday,July
2021-08-01,15,6313,2,2021,Sunday,August
2021-08-02,27,6085,2,2021,Monday,August
2021-08-03,19,7757,2,2021,Tuesday,August
2021-08-04,31,8988,2,2021,Wednesday,August
2021-08-05,21,5378,2,2021,Thursday,August
2021-08-06,38,5513,2,2021,Friday,August
2021-08-07,20,6693,2,2021,Saturday,August
2021-08-08,42,7942,2,2021,Sunday,August
2021-08-09,31,9629,2,2021,Monday,August
2021-08-10,27,9846,2,2021,Tuesday,August
2021-08-11,19,7501,2,2021,Wednesday,August
2021-08-12,35,7768,2,2021,Thursday,August
2021-08-13,45,9283,2,2021,Friday,August
2021-08-14,26,9881,2,2021,Saturday,August
2021-08-15,28,9530,2,2021,Sunday,August
2021-08-16,42,9747,2,2021,Monday,August
2021-08-17,44,8570,2,2021,Tuesday,August
2021-08-18,23,7959,2,2021,Wednesday,August
2021-08-19,32,8816,2,2021,Thursday,August
2021-08-20,33,6245,2,2021,Friday,August
2021-08-21,32,6186,2,2021,Saturday,August
2021-08-22,22,7692,2,2021,Sunday,August
2021-08-23,35,6198,2,2021,Monday,August
2021-08-24,27,7431,2,2021,Tuesday,August
2021-08-25,50,6224,2,2021,Wednesday,August
2021-08-26,29,9364,2,2021,Thursday,August
2021-08-27,21,5818,2,2021,Friday,August
2021-08-28,31,7425,2,2021,Saturday,August
2021-08-29,35,9749,2,2021,Sunday,August
2021-08-30,25,7192,2,2021,Monday,August
2021-08-31,46,5512,2,2021,Tuesday,August
2021-09-01,18,6163,2,2021,Wednesday,September
2021-09-02,24,7338,2,2021,Thursday,September
2021-09-03,29,5721,2,2021,Friday,September
2021-09-04,21,9115,2,2021,Saturday,September
2021-09-05,47,5773,2,2021,Sunday,September
2021-09-06,34,9280,2,2021,Monday,September
2021-09-07,43,5220,2,2021,Tuesday,September
2021-09-08,34,8950,2,2021,Wednesday,September
2021-09-09,16,7904,2,2021,Thursday,September
2021-09-10,48,5385,2,2021,Friday,September
2021-09-11,32,8081,2,2021,Saturday,September
2021-09-12,33,5035,2,2021,Sunday,September
2021-09-13,38,7639,2,2021,Monday,September
2021-09-14,48,6254,2,2021,Tuesday,September
2021-09-15,44,9558,2,2021,Wednesday,September
2021-09-16,48,7932,2,2021,Thursday,September
2021-09-17,23,5685,2,2021,Friday,September
2021-09-18,36,5746,2,2021,Saturday,September
2021-09-19,15,8456,2,2021,Sunday,September
2021-09-20,29,8340,2,2021,Monday,September
2021-09-21,28,9656,2,2021,Tuesday,September
2021-09-22,30,6729,2,2021,Wednesday,September
2021-09-23,48,8343,2,2021,Thursday,September
2021-09-24,22,5870,2,2021,Friday,September
2021-09-25,35,6231,2,2021,Saturday,September
2021-09-26,47,5322,2,2021,Sunday,September
2021-09-27,35,7461,2,2021,Monday,September
2021-09-28,41,8755,2,2021,Tuesday,September
2021-09-29,31,9076,2,2021,Wednesday,September
2021-09-30,28,9160,2,2021,Thursday,September
2021-10-01,29,8462,2,2021,Friday,October
2021-10-02,45,7301,2,2021,Saturday,October
2021-10-03,24,6672,2,2021,Sunday,October
2021-10-04,35,8343,2,2021,Monday,October
2021-10-05,21,7553,2,2021,Tuesday,October
2021-10-06,16,7495,2,2021,Wednesday,October
2021-10-07,42,5649,2,2021,Thursday,October
2021-10-08,29,9910,2,2021,Friday,October
2021-10-09,18,9594,2,2021,Saturday,October
2021-10-10,30,5172,2,2021,Sunday,October
2021-10-11,27,5490,2,2021,Monday,October
2021-10-12,33,8006,2,2021,Tuesday,October
2021-10-13,45,8921,2,2021,Wednesday,October
2021-10-14,24,8464,2,2021,Thursday,October
2021-10-15,39,7174,2,2021,Friday,October
2021-10-16,38,6858,2,2021,Saturday,October
2021-10-17,16,5140,2,2021,Sunday,October
2021-10-18,42,7706,2,2021,Monday,October
2021-10-19,49,5465,2,2021,Tuesday,October
2021-10-20,31,9448,2,2021,Wednesday,October
2021-10-21,15,9785,2,2021,Thursday,October
2021-10-22,41,8533,2,2021,Friday,October
2021-10-23,31,6268,2,2021,Saturday,October
2021-10-24,25,7146,2,2021,Sunday,October
2021-10-25,18,5016,2,2021,Monday,October
2021-10-26,32,7692,2,2021,Tuesday,October
2021-10-27,19,8934,2,2021,Wednesday,October
2021-10-28,46,8593,2,2021,Thursday,October
2021-10-29,47,7172,2,2021,Friday,October
2021-10-30,42,5343,2,2021,Saturday,October
2021-10-31,29,5447,2,2021,Sunday,October
2021-11-01,26,6689,2,2021,Monday,November
2021-11-02,41,8664,2,2021,Tuesday,November
2021-11-03,39,7389,2,2021,Wednesday,November
2021-11-04,29,8714,2,2021,Thursday,November
2021-11-05,17,5275,2,2021,Friday,November
2021-11-06,30,6348,2,2021,Saturday,November
2021-11-07,43,5116,2,2021,Sunday,November
2021-11-08,41,7596,2,2021,Monday,November
2021-11-09,40,5995,2,2021,Tuesday,November
2021-11-10,16,5085,2,2021,Wednesday,November
2021-11-11,38,6706,2,2021,Thursday,November
2021-11-12,48,8666,2,2021,Friday,November
2021-11-13,40,9219,2,2021,Saturday,November
2021-11-14,32,7074,2,2021,Sunday,November
2021-11-15,42,5364,2,2021,Monday,November
2021-11-16,23,9445,2,2021,Tuesday,November
2021-11-17,31,9776,2,2021,Wednesday,November
2021-11-18,35,9756,2,2021,Thursday,November
2021-11-19,46,8665,2,2021,Friday,November
2021-11-20,34,7932,2,2021,Saturday,November
2021-11-21,30,7741,2,2021,Sunday,November
2021-11-22,22,5146,2,2021,Monday,November
2021-11-23,44,7234,2,2021,Tuesday,November
2021-11-24,15,6834,2,2021,Wednesday,November
2021-11-25,20,7853,2,2021,Thursday,November
2021-11-26,40,8468,2,2021,Friday,November
2021-11-27,38,8254,2,2021,Saturday,November
2021-11-28,45,5835,2,2021,Sunday,November
2021-11-29,49,6991,2,2021,Monday,November
2021-11-30,34,6148,2,2021,Tuesday,November
2021-12-01,19,5518,2,2021,Wednesday,December
2021-12-02,41,8400,2,2021,Thursday,December
2021-12-03,16,7244,2,2021,Friday,December
2021-12-04,20,9579,2,2021,Saturday,December
2021-12-05,22,5861,2,2021,Sunday,December
2021-12-06,50,5348,2,2021,Monday,December
2021-12-07,28,6668,2,2021,Tuesday,December
2021-12-08,39,5203,2,2021,Wednesday,December
2021-12-09,45,6795,2,2021,Thursday,December
2021-12-10,20,8093,2,2021,Friday,December
2021-12-11,30,5879,2,2021,Saturday,December
2021-12-12,44,6506,2,2021,Sunday,December
2021-12-13,32,7249,2,2021,Monday,December
2021-12-14,37,8018,2,2021,Tuesday,December
2021-12-15,24,7807,2,2021,Wednesday,December
2021-12-16,28,9621,2,2021,Thursday,December
2021-12-17,43,8722,2,2021,Friday,December
2021-12-18,35,7021,2,2021,Saturday,December
2021-12-19,45,8192,2,2021,Sunday,December
2021-12-20,29,6812,2,2021,Monday,December
2021-12-21,24,6014,2,2021,Tuesday,December
2021-12-22,38,8066,2,2021,Wednesday,December
2021-12-23,22,7523,2,2021,Thursday,December
2021-12-24,48,7130,2,2021,Friday,December
2021-12-25,46,5322,2,2021,Saturday,December
2021-12-26,43,8342,2,2021,Sunday,December
2021-12-27,18,7186,2,2021,Monday,December
2021-12-28,48,6351,2,2021,Tuesday,December
2021-12-29,21,6005,2,2021,Wednesday,December
2021-12-30,28,9616,2,2021,Thursday,December
2021-12-31,20,8810,2,2021,Friday,December
2019-01-01,47,9313,3,2019,Tuesday,January
2019-01-02,28,7970,3,2019,Wednesday,January
2019-01-03,24,6204,3,2019,Thursday,January
2019-01-04,19,7793,3,2019,Friday,January
2019-01-05,25,9509,3,2019,Saturday,January
2019-01-06,34,5746,3,2019,Sunday,January
2019-01-07,43,5159,3,2019,Monday,January
2019-01-08,32,5152,3,2019,Tuesday,January
2019-01-09,23,6532,3,2019,Wednesday,January
2019-01-10,24,7062,3,2019,Thursday,January
2019-01-11,18,9141,3,2019,Friday,January
2019-01-12,28,8249,3,2019,Saturday,January
2019-01-13,23,5113,3,2019,Sunday,January
2019-01-14,22,8739,3,2019,Monday,January
2019-01-15,27,8605,3,2019,Tuesday,January
2019-01-16,47,9331,3,2019,Wednesday,January
2019-01-17,25,6816,3,2019,Thursday,January
2019-01-18,47,5818,3,2019,Friday,January
2019-01-19,29,8568,3,2019,Saturday,January
2019-01-20,43,9798,3,2019,Sunday,January
2019-01-21,47,5019,3,2019,Monday,January
2019-01-22,35,7707,3,2019,Tuesday,January
2019-01-23,45,5942,3,2019,Wednesday,January
2019-01-24,24,7443,3,2019,Thursday,January
2019-01-25,17,8625,3,2019,Friday,January
2019-01-26,27,6560,3,2019,Saturday,January
2019-01-27,35,7752,3,2019,Sunday,January
2019-01-28,29,7986,3,2019,Monday,January
2019-01-29,29,7061,3,2019,Tuesday,January
2019-01-30,48,9370,3,2019,Wednesday,January
2019-01-31,29,7147,3,2019,Thursday,January
2019-02-01,32,7387,3,2019,Friday,February
2019-02-02,33,9467,3,2019,Saturday,February
2019-02-03,41,6550,3,2019,Sunday,February
2019-02-04,40,5427,3,2019,Monday,February
2019-02-05,27,7397,3,2019,Tuesday,February
2019-02-06,43,7569,3,2019,Wednesday,February
2019-02-07,31,9723,3,2019,Thursday,February
2019-02-08,37,7450,3,2019,Friday,February
2019-02-09,21,5021,3,2019,Saturday,February
2019-02-10,19,8155,3,2019,Sunday,February
2019-02-11,26,8411,3,2019,Monday,February
2019-02-12,22,5853,3,2019,Tuesday,February
2019-02-13,39,7692,3,2019,Wednesday,February
2019-02-14,29,6824,3,2019,Thursday,February
2019-02-15,34,6043,3,2019,Friday,February
2019-02-16,31,6758,3,2019,Saturday,February
2019-02-17,22,5733,3,2019,Sunday,February
2019-02-18,19,5625,3,2019,Monday,February
2019-02-19,50,9593,3,2019,Tuesday,February
2019-02-20,40,9374,3,2019,Wednesday,February
2019-02-21,44,5893,3,2019,Thursday,February
2019-02-22,44,8594,3,2019,Friday,February
2019-02-23,37,8178,3,2019,Saturday,February
2019-02-24,34,5412,3,2019,Sunday,February
2019-02-25,39,5138,3,2019,Monday,February
2019-02-26,26,6041,3,2019,Tuesday,February
2019-02-27,24,8636,3,2019,Wednesday,February
2019-02-28,43,6119,3,2019,Thursday,February
2019-03-01,30,5056,3,2019,Friday,March
2019-03-02,16,6099,3,2019,Saturday,March
2019-03-03,48,5910,3,2019,Sunday,March
2019-03-04,45,9462,3,2019,Monday,March
2019-03-05,39,6934,3,2019,Tuesday,March
2019-03-06,26,9077,3,2019,Wednesday,March
2019-03-07,15,9538,3,2019,Thursday,March
2019-03-08,40,7043,3,2019,Friday,March
2019-03-09,17,6563,3,2019,Saturday,March
2019-03-10,48,9181,3,2019,Sunday,March
2019-03-11,24,9690,3,2019,Monday,March
2019-03-12,15,7252,3,2019,Tuesday,March
2019-03-13,32,6757,3,2019,Wednesday,March
2019-03-14,49,7468,3,2019,Thursday,March
2019-03-15,38,9515,3,2019,Friday,March
2019-03-16,43,7053,3,2019,Saturday,March
2019-03-17,26,6872,3,2019,Sunday,March
2019-03-18,45,7635,3,2019,Monday,March
2019-03-19,28,7035,3,2019,Tuesday,March
2019-03-20,32,5467,3,2019,Wednesday,March
2019-03-21,27,5727,3,2019,Thursday,March
2019-03-22,23,8777,3,2019,Friday,March
2019-03-23,21,9029,3,2019,Saturday,March
2019-03-24,28,7291,3,2019,Sunday,March
2019-03-25,19,5327,3,2019,Monday,March
2019-03-26,25,8504,3,2019,Tuesday,March
2019-03-27,43,8490,3,2019,Wednesday,March
2019-03-28,41,5659,3,2019,Thursday,March
2019-03-29,35,9110,3,2019,Friday,March
2019-03-30,27,8207,3,2019,Saturday,March
2019-03-31,24,7572,3,2019,Sunday,March
2019-04-01,45,7265,3,2019,Monday,April
2019-04-02,35,7442,3,2019,Tuesday,April
2019-04-03,35,8010,3,2019,Wednesday,April
2019-04-04,20,7825,3,2019,Thursday,April
2019-04-05,40,5800,3,2019,Friday,April
2019-04-06,29,7691,3,2019,Saturday,April
2019-04-07,44,9139,3,2019,Sunday,April
2019-04-08,44,8003,3,2019,Monday,April
2019-04-09,48,9109,3,2019,Tuesday,April
2019-04-10,27,5798,3,2019,Wednesday,April
2019-04-11,23,9125,3,2019,Thursday,April
2019-04-12,38,8571,3,2019,Friday,April
2019-04-13,48,8705,3,2019,Saturday,April
2019-04-14,42,6825,3,2019,Sunday,April
2019-04-15,47,9132,3,2019,Monday,April
2019-04-16,47,9807,3,2019,Tuesday,April
2019-04-17,32,7079,3,2019,Wednesday,April
2019-04-18,30,7124,3,2019,Thursday,April
2019-04-19,38,9851,3,2019,Friday,April
2019-04-20,26,5673,3,2019,Saturday,April
2019-04-21,49,7893,3,2019,Sunday,April
2019-04-22,39,6890,3,2019,Monday,April
2019-04-23,17,7060,3,2019,Tuesday,April
2019-04-24,48,8583,3,2019,Wednesday,April
2019-04-25,34,9375,3,2019,Thursday,April
2019-04-26,31,7218,3,2019,Friday,April
2019-04-27,20,6953,3,2019,Saturday,April
2019-04-28,43,7204,3,2019,Sunday,April
2019-04-29,15,8762,3,2019,Monday,April
2019-04-30,29,8347,3,2019,Tuesday,April
2019-05-01,24,9707,3,2019,Wednesday,May
2019-05-02,17,8902,3,2019,Thursday,May
2019-05-03,46,7274,3,2019,Friday,May
2019-05-04,28,7441,3,2019,Saturday,May
2019-05-05,19,5458,3,2019,Sunday,May
2019-05-06,30,8768,3,2019,Monday,May
2019-05-07,15,5213,3,2019,Tuesday,May
2019-05-08,50,6170,3,2019,Wednesday,May
2019-05-09,30,9376,3,2019,Thursday,May
2019-05-10,50,8831,3,2019,Friday,May
2019-05-11,21,8887,3,2019,Saturday,May
2019-05-12,25,9586,3,2019,Sunday,May
2019-05-13,24,8664,3,2019,Monday,May
2019-05-14,41,7875,3,2019,Tuesday,May
2019-05-15,28,7187,3,2019,Wednesday,May
2019-05-16,35,6968,3,2019,Thursday,May
2019-05-17,36,5602,3,2019,Friday,May
2019-05-18,41,6842,3,2019,Saturday,May
2019-05-19,16,9149,3,2019,Sunday,May
2019-05-20,21,6024,3,2019,Monday,May
2019-05-21,33,6537,3,2019,Tuesday,May
2019-05-22,15,5052,3,2019,Wednesday,May
2019-05-23,48,7148,3,2019,Thursday,May
2019-05-24,38,6753,3,2019,Friday,May
2019-05-25,37,7259,3,2019,Saturday,May
2019-05-26,29,6113,3,2019,Sunday,May
2019-05-27,27,6694,3,2019,Monday,May
2019-05-28,16,9957,3,2019,Tuesday,May
2019-05-29,35,9595,3,2019,Wednesday,May
2019-05-30,15,7705,3,2019,Thursday,May
2019-05-31,30,8682,3,2019,Friday,May
2019-06-01,32,5228,3,2019,Saturday,June
2019-06-02,17,8221,3,2019,Sunday,June
2019-06-03,44,9364,3,2019,Monday,June
2019-06-04,20,5466,3,2019,Tuesday,June
2019-06-05,39,5343,3,2019,Wednesday,June
2019-06-06,37,8848,3,2019,Thursday,June
2019-06-07,31,5885,3,2019,Friday,June
2019-06-08,48,8027,3,2019,Saturday,June
2019-06-09,34,8514,3,2019,Sunday,June
2019-06-10,44,9809,3,2019,Monday,June
2019-06-11,15,5252,3,2019,Tuesday,June
2019-06-12,36,6845,3,2019,Wednesday,June
2019-06-13,17,9937,3,2019,Thursday,June
2019-06-14,29,7130,3,2019,Friday,June
2019-06-15,21,7709,3,2019,Saturday,June
2019-06-16,47,7653,3,2019,Sunday,June
2019-06-17,39,5939,3,2019,Monday,June
2019-06-18,32,6638,3,2019,Tuesday,June
2019-06-19,33,9160,3,2019,Wednesday,June
2019-06-20,17,8728,3,2019,Thursday,June
2019-06-21,20,9302,3,2019,Friday,June
2019-06-22,44,5521,3,2019,Saturday,June
2019-06-23,20,5099,3,2019,Sunday,June
2019-06-24,20,5431,3,2019,Monday,June
2019-06-25,47,6536,3,2019,Tuesday,June
2019-06-26,36,8722,3,2019,Wednesday,June
2019-06-27,15,6230,3,2019,Thursday,June
2019-06-28,35,7287,3,2019,Friday,June
2019-06-29,38,8887,3,2019,Saturday,June
2019-06-30,45,6149,3,2019,Sunday,June
2019-07-01,29,5528,3,2019,Monday,July
2019-07-02,43,7471,3,2019,Tuesday,July
2019-07-03,31,6563,3,2019,Wednesday,July
2019-07-04,17,8525,3,2019,Thursday,July
2019-07-05,37,8465,3,2019,Friday,July
2019-07-06,18,7137,3,2019,Saturday,July
2019-07-07,46,5271,3,2019,Sunday,July
2019-07-08,26,8430,3,2019,Monday,July
2019-07-09,16,5292,3,2019,Tuesday,July
2019-07-10,31,9432,3,2019,Wednesday,July
2019-07-11,23,8785,3,2019,Thursday,July
2019-07-12,30,6735,3,2019,Friday,July
2019-07-13,50,5792,3,2019,Saturday,July
2019-07-14,19,6849,3,2019,Sunday,July
2019-07-15,23,7048,3,2019,Monday,July
2019-07-16,26,7133,3,2019,Tuesday,July
2019-07-17,16,7611,3,2019,Wednesday,July
2019-07-18,39,8032,3,2019,Thursday,July
2019-07-19,50,6324,3,2019,Friday,July
2019-07-20,39,9633,3,2019,Saturday,July
2019-07-21,31,7686,3,2019,Sunday,July
2019-07-22,25,8901,3,2019,Monday,July
2019-07-23,38,7499,3,2019,Tuesday,July
2019-07-24,21,5022,3,2019,Wednesday,July
2019-07-25,40,6230,3,2019,Thursday,July
2019-07-26,26,7507,3,2019,Friday,July
2019-07-27,32,8605,3,2019,Saturday,July
2019-07-28,25,9722,3,2019,Sunday,July
2019-07-29,40,6499,3,2019,Monday,July
2019-07-30,22,5838,3,2019,Tuesday,July
2019-07-31,32,5735,3,2019,Wednesday,July
2019-08-01,35,8501,3,2019,Thursday,August
2019-08-02,43,7704,3,2019,Friday,August
2019-08-03,46,8294,3,2019,Saturday,August
2019-08-04,17,9494,3,2019,Sunday,August
2019-08-05,25,9884,3,2019,Monday,August
2019-08-06,43,9375,3,2019,Tuesday,August
2019-08-07,25,9973,3,2019,Wednesday,August
2019-08-08,36,7634,3,2019,Thursday,August
2019-08-09,29,7976,3,2019,Friday,August
2019-08-10,50,6819,3,2019,Saturday,August
2019-08-11,15,6010,3,2019,Sunday,August
2019-08-12,18,6796,3,2019,Monday,August
2019-08-13,21,6266,3,2019,Tuesday,August
2019-08-14,15,7898,3,2019,Wednesday,August
2019-08-15,37,8123,3,2019,Thursday,August
2019-08-16,41,8824,3,2019,Friday,August
2019-08-17,17,5709,3,2019,Saturday,August
2019-08-18,44,6539,3,2019,Sunday,August
2019-08-19,50,7200,3,2019,Monday,August
2019-08-20,30,6692,3,2019,Tuesday,August
2019-08-21,31,8799,3,2019,Wednesday,August
2019-08-22,18,7194,3,2019,Thursday,August
2019-08-23,22,7297,3,2019,Friday,August
2019-08-24,40,9491,3,2019,Saturday,August
2019-08-25,50,7671,3,2019,Sunday,August
2019-08-26,24,9878,3,2019,Monday,August
2019-08-27,21,5919,3,2019,Tuesday,August
2019-08-28,24,6743,3,2019,Wednesday,August
2019-08-29,44,9881,3,2019,Thursday,August
2019-08-30,17,9104,3,2019,Friday,August
2019-08-31,23,6788,3,2019,Saturday,August
2019-09-01,36,5762,3,2019,Sunday,September
2019-09-02,22,9176,3,2019,Monday,September
2019-09-03,33,6252,3,2019,Tuesday,September
2019-09-04,45,5638,3,2019,Wednesday,September
2019-09-05,32,7290,3,2019,Thursday,September
2019-09-06,37,6122,3,2019,Friday,September
2019-09-07,38,6380,3,2019,Saturday,September
