Fecha,Productos,Ingreso,Tienda
28/08/2020,16,7883,5
29/08/2020,34,9870,5
30/08/2020,41,9620,5
31/08/2020,24,6148,5
01/09/2020,26,9039,5
02/09/2020,50,8445,5
03/09/2020,34,6801,5
04/09/2020,45,7740,5
05/09/2020,31,6230,5
06/09/2020,21,8227,5
07/09/2020,44,9986,5
08/09/2020,23,7710,5
09/09/2020,18,6311,5
10/09/2020,50,5911,5
11/09/2020,19,9212,5
12/09/2020,24,8025,5
13/09/2020,41,5835,5
14/09/2020,35,9755,5
15/09/2020,36,5036,5
16/09/2020,41,7015,5
17/09/2020,46,5342,5
18/09/2020,31,9342,5
19/09/2020,49,7506,5
20/09/2020,23,9161,5
21/09/2020,19,9522,5
22/09/2020,15,6949,5
23/09/2020,48,6759,5
24/09/2020,27,8670,5
25/09/2020,26,6814,5
26/09/2020,44,6651,5
27/09/2020,24,8329,5
28/09/2020,44,5218,5
29/09/2020,47,7095,5
30/09/2020,27,9844,5
01/10/2020,45,5420,5
02/10/2020,34,8060,5
03/10/2020,40,5635,5
04/10/2020,20,6744,5
05/10/2020,50,6688,5
06/10/2020,22,7600,5
07/10/2020,48,7591,5
08/10/2020,27,5418,5
09/10/2020,38,5538,5
10/10/2020,48,9383,5
11/10/2020,17,7816,5
12/10/2020,26,6886,5
13/10/2020,48,7650,5
14/10/2020,47,6004,5
15/10/2020,15,5421,5
16/10/2020,34,6036,5
17/10/2020,21,8019,5
18/10/2020,46,9633,5
19/10/2020,26,5796,5
20/10/2020,15,9894,5
21/10/2020,33,9855,5
22/10/2020,45,9426,5
23/10/2020,47,7549,5
24/10/2020,36,8745,5
25/10/2020,39,8408,5
26/10/2020,45,9613,5
27/10/2020,20,6284,5
28/10/2020,46,9955,5
29/10/2020,46,8419,5
30/10/2020,21,8201,5
31/10/2020,17,5092,5
01/11/2020,31,8844,5
02/11/2020,43,9968,5
03/11/2020,32,9919,5
04/11/2020,37,9635,5
05/11/2020,27,8687,5
06/11/2020,38,6308,5
07/11/2020,42,5566,5
08/11/2020,26,9569,5
09/11/2020,37,8043,5
10/11/2020,41,9449,5
11/11/2020,47,9913,5
12/11/2020,29,9698,5
13/11/2020,48,6177,5
14/11/2020,41,6484,5
15/11/2020,38,9645,5
16/11/2020,17,6895,5
17/11/2020,33,9077,5
18/11/2020,25,7932,5
19/11/2020,24,5657,5
20/11/2020,36,5026,5
21/11/2020,34,5080,5
22/11/2020,19,7635,5
23/11/2020,45,7484,5
24/11/2020,49,8184,5
25/11/2020,40,5722,5
26/11/2020,49,8265,5
27/11/2020,45,5703,5
28/11/2020,43,8235,5
29/11/2020,24,6655,5
30/11/2020,30,7930,5
01/12/2020,45,6289,5
02/12/2020,49,9535,5
03/12/2020,15,8291,5
04/12/2020,23,8014,5
05/12/2020,45,7750,5
06/12/2020,18,5696,5
07/12/2020,37,5882,5
08/12/2020,36,9102,5
09/12/2020,43,8992,5
10/12/2020,20,8312,5
11/12/2020,41,7681,5
12/12/2020,31,9863,5
13/12/2020,32,9484,5
14/12/2020,35,6738,5
15/12/2020,40,8389,5
16/12/2020,47,9138,5
17/12/2020,30,8501,5
18/12/2020,45,7166,5
19/12/2020,31,9645,5
20/12/2020,27,5701,5
21/12/2020,43,7691,5
22/12/2020,49,5925,5
23/12/2020,20,9204,5
24/12/2020,38,5284,5
25/12/2020,44,8628,5
26/12/2020,29,8659,5
27/12/2020,20,5659,5
28/12/2020,45,7185,5
29/12/2020,36,6707,5
30/12/2020,27,6293,5
31/12/2020,39,8713,5
01/01/2021,31,9852,5
02/01/2021,28,9181,5
03/01/2021,48,5763,5
04/01/2021,15,7966,5
05/01/2021,47,5560,5
06/01/2021,43,7816,5
07/01/2021,29,5136,5
08/01/2021,25,6496,5
09/01/2021,28,5817,5
10/01/2021,37,7250,5
11/01/2021,25,9185,5
12/01/2021,47,9838,5
13/01/2021,32,6388,5
14/01/2021,39,8241,5
15/01/2021,20,6472,5
16/01/2021,29,8296,5
17/01/2021,45,5855,5
18/01/2021,42,5428,5
19/01/2021,36,8209,5
20/01/2021,17,7656,5
21/01/2021,27,8047,5
22/01/2021,27,8136,5
23/01/2021,20,9862,5
24/01/2021,33,6450,5
25/01/2021,25,5679,5
26/01/2021,28,7714,5
27/01/2021,39,9819,5
28/01/2021,22,7488,5
29/01/2021,30,9676,5
30/01/2021,23,6574,5
31/01/2021,27,5994,5
01/02/2021,20,7107,5
02/02/2021,30,5433,5
03/02/2021,31,9531,5
04/02/2021,27,5669,5
05/02/2021,26,6634,5
06/02/2021,17,5199,5
07/02/2021,18,8811,5
08/02/2021,18,6787,5
09/02/2021,46,7248,5
10/02/2021,36,7893,5
11/02/2021,48,5113,5
12/02/2021,20,8520,5
13/02/2021,25,7304,5
14/02/2021,35,8996,5
15/02/2021,26,7769,5
16/02/2021,25,5338,5
17/02/2021,41,9275,5
18/02/2021,37,8373,5
19/02/2021,33,7443,5
20/02/2021,39,6620,5
21/02/2021,50,7231,5
22/02/2021,17,9788,5
23/02/2021,16,6553,5
24/02/2021,46,8353,5
25/02/2021,24,8183,5
26/02/2021,26,7396,5
27/02/2021,48,7132,5
28/02/2021,30,8474,5
01/03/2021,48,5861,5
02/03/2021,50,5037,5
03/03/2021,38,8668,5
04/03/2021,38,6749,5
05/03/2021,20,5324,5
06/03/2021,35,5761,5
07/03/2021,26,8275,5
08/03/2021,25,5684,5
09/03/2021,27,9047,5
10/03/2021,26,7895,5
11/03/2021,18,9561,5
12/03/2021,34,8621,5
13/03/2021,35,7493,5
14/03/2021,27,8108,5
15/03/2021,32,7811,5
16/03/2021,23,9411,5
17/03/2021,42,7853,5
18/03/2021,31,6928,5
19/03/2021,16,7432,5
20/03/2021,50,8592,5
21/03/2021,18,8075,5
22/03/2021,19,5037,5
23/03/2021,36,7782,5
24/03/2021,24,5050,5
25/03/2021,21,7119,5
26/03/2021,45,5286,5
27/03/2021,28,8519,5
28/03/2021,16,6719,5
29/03/2021,15,8328,5
30/03/2021,15,7122,5
31/03/2021,42,5345,5
01/04/2021,46,7016,5
02/04/2021,39,8922,5
03/04/2021,48,9945,5
04/04/2021,21,7074,5
05/04/2021,19,6064,5
06/04/2021,19,8267,5
07/04/2021,24,7131,5
08/04/2021,18,8656,5
09/04/2021,15,7281,5
10/04/2021,29,8394,5
11/04/2021,27,5155,5
12/04/2021,15,5980,5
13/04/2021,46,8653,5
14/04/2021,23,5696,5
15/04/2021,40,9261,5
16/04/2021,23,7416,5
17/04/2021,30,7054,5
18/04/2021,24,6411,5
19/04/2021,50,8145,5
20/04/2021,40,9427,5
21/04/2021,43,6425,5
22/04/2021,32,6185,5
23/04/2021,41,9154,5
24/04/2021,22,6437,5
25/04/2021,47,5598,5
26/04/2021,15,5424,5
27/04/2021,38,9211,5
28/04/2021,18,7778,5
29/04/2021,49,8506,5
30/04/2021,31,9296,5
01/05/2021,21,7423,5
02/05/2021,48,9743,5
03/05/2021,38,8753,5
04/05/2021,20,6788,5
05/05/2021,31,8524,5
06/05/2021,21,7811,5
07/05/2021,33,8229,5
08/05/2021,18,7416,5
09/05/2021,23,8891,5
10/05/2021,21,6509,5
11/05/2021,44,8811,5
12/05/2021,23,5126,5
13/05/2021,36,9075,5
14/05/2021,20,9677,5
15/05/2021,26,5402,5
16/05/2021,25,6187,5
17/05/2021,29,8856,5
18/05/2021,46,9182,5
19/05/2021,42,7992,5
20/05/2021,27,7235,5
21/05/2021,19,8885,5
22/05/2021,16,7429,5
23/05/2021,43,5805,5
24/05/2021,46,9600,5
25/05/2021,15,7484,5
26/05/2021,20,6018,5
27/05/2021,35,7635,5
28/05/2021,15,9815,5
29/05/2021,28,5637,5
30/05/2021,44,5626,5
31/05/2021,45,9785,5
01/06/2021,16,6063,5
02/06/2021,15,7749,5
03/06/2021,36,8116,5
04/06/2021,23,9408,5
05/06/2021,29,9737,5
06/06/2021,22,6277,5
07/06/2021,27,6641,5
08/06/2021,25,8950,5
09/06/2021,36,7251,5
10/06/2021,44,9358,5
11/06/2021,28,7580,5
12/06/2021,17,7214,5
13/06/2021,15,9454,5
14/06/2021,27,9980,5
15/06/2021,50,9235,5
16/06/2021,24,5284,5
17/06/2021,34,9746,5
18/06/2021,43,5578,5
19/06/2021,31,5525,5
20/06/2021,40,5173,5
21/06/2021,38,7536,5
22/06/2021,31,8167,5
23/06/2021,47,6045,5
24/06/2021,25,5396,5
25/06/2021,45,7420,5
26/06/2021,19,5780,5
27/06/2021,30,7264,5
28/06/2021,32,9951,5
29/06/2021,50,5094,5
30/06/2021,39,8255,5
01/07/2021,24,9497,5
02/07/2021,32,6163,5
03/07/2021,16,9993,5
04/07/2021,28,7101,5
05/07/2021,26,9799,5
06/07/2021,36,6797,5
07/07/2021,18,8109,5
08/07/2021,28,9933,5
09/07/2021,31,9714,5
10/07/2021,42,8720,5
11/07/2021,24,5824,5
12/07/2021,17,6657,5
13/07/2021,37,8160,5
14/07/2021,35,5201,5
15/07/2021,19,6600,5
16/07/2021,25,7879,5
17/07/2021,18,5164,5
18/07/2021,50,7739,5
19/07/2021,17,6903,5
20/07/2021,35,9680,5
21/07/2021,19,5907,5
22/07/2021,39,7434,5
23/07/2021,34,9279,5
24/07/2021,20,9028,5
25/07/2021,28,6000,5
26/07/2021,15,5905,5
27/07/2021,41,9963,5
28/07/2021,49,7638,5
29/07/2021,44,5841,5
30/07/2021,34,6429,5
31/07/2021,25,9312,5
01/08/2021,23,9400,5
02/08/2021,48,7681,5
03/08/2021,46,5780,5
04/08/2021,41,5597,5
05/08/2021,45,9103,5
06/08/2021,20,8971,5
07/08/2021,30,6464,5
08/08/2021,33,9132,5
09/08/2021,47,7718,5
10/08/2021,43,6832,5
11/08/2021,18,6433,5
12/08/2021,27,6980,5
13/08/2021,32,5994,5
14/08/2021,28,8067,5
15/08/2021,45,7425,5
16/08/2021,31,6738,5
17/08/2021,47,5336,5
18/08/2021,32,6812,5
19/08/2021,49,9115,5
20/08/2021,47,6954,5
21/08/2021,28,6395,5
22/08/2021,40,5938,5
23/08/2021,32,6603,5
24/08/2021,21,7827,5
25/08/2021,26,5974,5
26/08/2021,17,5527,5
27/08/2021,46,9831,5
28/08/2021,27,9727,5
29/08/2021,21,6965,5
30/08/2021,24,6641,5
31/08/2021,42,5778,5
01/09/2021,29,5386,5
02/09/2021,39,9039,5
03/09/2021,23,7305,5
04/09/2021,34,6783,5
05/09/2021,34,5576,5
06/09/2021,45,9672,5
07/09/2021,37,7275,5
08/09/2021,35,5742,5
09/09/2021,19,9510,5
10/09/2021,15,6272,5
11/09/2021,40,6040,5
12/09/2021,48,5855,5
13/09/2021,44,8219,5
14/09/2021,17,9420,5
15/09/2021,43,7935,5
16/09/2021,41,8517,5
17/09/2021,35,7275,5
18/09/2021,46,9368,5
19/09/2021,24,5073,5
20/09/2021,45,8290,5
21/09/2021,46,6839,5
22/09/2021,31,5774,5
23/09/2021,32,8984,5
24/09/2021,39,9923,5
25/09/2021,41,7367,5
26/09/2021,16,9777,5
27/09/2021,41,5616,5
28/09/2021,32,7978,5
29/09/2021,23,8143,5
30/09/2021,43,6535,5
01/10/2021,42,7242,5
02/10/2021,46,8668,5
03/10/2021,46,7516,5
04/10/2021,35,9309,5
05/10/2021,41,8084,5
06/10/2021,16,9200,5
07/10/2021,33,6905,5
08/10/2021,45,7777,5
09/10/2021,21,7537,5
10/10/2021,16,6846,5
11/10/2021,33,7136,5
12/10/2021,38,6819,5
13/10/2021,18,5169,5
14/10/2021,37,5664,5
15/10/2021,42,7493,5
16/10/2021,21,6081,5
17/10/2021,21,6364,5
18/10/2021,42,8519,5
19/10/2021,19,6389,5
20/10/2021,31,7684,5
21/10/2021,21,7372,5
22/10/2021,15,8224,5
23/10/2021,48,5315,5
24/10/2021,38,5262,5
25/10/2021,40,7878,5
26/10/2021,35,9092,5
27/10/2021,36,8797,5
28/10/2021,30,9171,5
29/10/2021,20,9438,5
30/10/2021,24,9127,5
31/10/2021,39,9168,5
01/11/2021,42,7597,5
02/11/2021,19,7290,5
03/11/2021,34,7366,5
04/11/2021,27,6785,5
05/11/2021,16,6033,5
06/11/2021,17,7326,5
07/11/2021,17,5883,5
08/11/2021,24,9111,5
09/11/2021,23,8112,5
10/11/2021,26,7693,5
11/11/2021,39,9500,5
12/11/2021,45,5183,5
13/11/2021,20,9736,5
14/11/2021,17,8472,5
15/11/2021,34,9332,5
16/11/2021,39,9631,5
17/11/2021,15,5216,5
18/11/2021,25,7483,5
19/11/2021,36,7088,5
20/11/2021,21,6095,5
21/11/2021,37,9093,5
22/11/2021,19,8049,5
23/11/2021,17,8173,5
24/11/2021,38,6652,5
25/11/2021,19,9549,5
26/11/2021,34,9023,5
27/11/2021,32,8068,5
28/11/2021,43,5508,5
29/11/2021,40,7568,5
30/11/2021,18,9954,5
01/12/2021,41,9576,5
02/12/2021,44,7965,5
03/12/2021,45,7696,5
04/12/2021,25,5541,5
05/12/2021,19,9487,5
06/12/2021,39,5274,5
07/12/2021,47,8650,5
08/12/2021,34,8824,5
09/12/2021,36,6652,5
10/12/2021,24,7726,5
11/12/2021,21,9732,5
12/12/2021,36,9362,5
13/12/2021,38,9596,5
14/12/2021,38,9284,5
15/12/2021,16,7043,5
16/12/2021,34,7243,5
17/12/2021,27,8631,5
18/12/2021,27,8198,5
19/12/2021,48,5586,5
20/12/2021,36,7453,5
21/12/2021,31,8171,5
22/12/2021,45,7304,5
23/12/2021,28,6845,5
24/12/2021,26,7106,5
25/12/2021,33,8097,5
26/12/2021,40,9727,5
27/12/2021,15,9806,5
28/12/2021,40,9320,5
29/12/2021,42,5384,5
30/12/2021,24,9925,5
31/12/2021,24,7461,5
